videoid,conspiracy,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,var_r,var_g,var_b,var_h,var_s,var_v,var_bright,var_bright_sd,var_contrast,var_colorful,median_r,median_g,median_b,median_h,median_s,median_v,median_bright,median_bright_sd,median_contrast,median_colorful
5qO3MrhXM2A,1,0.007874016,0.007874016,0.015748031,0.047244094,0.015748031,0.007874016,0.015748031,0.031496063,0.062992126,0.031496063,1284.063482,1175.040715,1147.075981,784.6115807,838.0367488,1407.253608,1186.651986,133.1440098,1065.832773,368.3640698,135.544564,116.378688,120.415264,85.8716,77.269536,144.641436,122.559488,69.84224177,196,42.81347757
O6g2HBm9qKQ,1,0.004908523,0.006470326,0.004908523,0.009593931,0.005354752,0.007585899,0.00334672,0.012940651,0.014725569,0.016510486,330.6091677,412.1168078,310.2357923,68.82926948,771.8488518,109.9025972,362.4503314,15.9483851,15.25671652,450.8400941,140.695744,131.87626,144.708648,75.329424,95.91754,168.612796,135.65734,67.12653499,240,74.48556423
p5XHqWqAtes,1,0.015638575,0.024326672,0.008688097,0.025195482,0.018245004,0.013900956,0.014769765,0.024326672,0.027801911,0.037358818,4926.681232,2802.992165,2180.622624,1346.89241,2923.113388,1591.369398,2870.646123,341.6030214,2515.747708,2813.777345,246.860892,248.195336,248.167152,5.062828,5.372308,248.2387,248.191656,22.63862897,98,32.33391555
FJYEk1pTLIU,1,0.007476636,0.007943925,0.006542056,0.013084112,0.005140187,0.008878505,0.001869159,0.011682243,0.020093458,0.014485981,509.1780832,360.8176422,215.4456074,1951.674173,278.1217608,441.221838,377.6171893,97.36886753,1464.315091,44.56317166,75.045752,61.394068,56.390052,61.351234,65.591522,76.02399,64.91077,33.99393384,132,22.57497642
eDDCz1IsXF0,1,0.008206614,0.00724113,0.005068791,0.011103065,0.006034275,0.008447985,0.003137823,0.013275404,0.015206372,0.022447502,228.6303403,202.3832804,344.9044876,186.7702086,254.8695484,163.5960979,191.6133083,185.0514917,249.2958519,74.13745467,113.079654,102.58234,95.283472,60.577146,84.714064,119.92721,105.08724,69.40173092,240,35.93263176
2OSdRobhcSs,0,0.003813883,0.013729977,0.008390542,0.010678871,0.009916095,0.009916095,0.00228833,0.028222731,0.019832189,0.034324943,2435.888409,2497.657499,2635.612547,1429.891494,961.1178497,2409.886862,2459.897936,516.4357364,1635.015473,204.2508724,145.881116,139.863184,147.55854,105.119394,40.048762,152.647266,142.652636,93.91925615,243,23.63921369
ARLFkByf-RY,1,0.008910891,0.01980198,0.004950495,0.00990099,0.007920792,0.008910891,0.008910891,0.022772277,0.013861386,0.028712871,19.28078402,19.3047994,17.07650756,4.097819156,1.72430139,18.21457463,18.98501651,8.578393368,0.072703162,3.336059065,70.986924,73.98622,79.745096,102.181028,45.191172,80.465984,73.807984,68.82230676,224,12.5485567
j1lcAINElzY,0,0.001457726,0.004373178,0.001457726,0.005830904,0.004373178,0.002915452,0.002915452,0.016034985,0.00728863,0.018950437,4006.644426,4378.536515,4696.920261,337.1683309,193.7958911,4277.227452,4298.998816,198.732306,2459.3252,52.64200544,117.664032,110.81174,107.502904,53.664852,36.854056,120.940728,112.458032,55.51151633,198,24.47945368
RQ3Bdi0FZeM,1,0.00877193,0.018518519,0.005360624,0.016081871,0.010233918,0.007309942,0.005847953,0.022904483,0.021442495,0.038011696,4105.245106,4625.578728,4794.309047,745.7728264,1793.102353,4208.092184,4425.657125,224.7788352,932.4703512,283.5546691,91.027196,86.282912,91.190576,59.990176,79.747588,107.342548,88.883564,59.1893758,186,35.02203698
as9JRKed7Cs,1,0.005940594,0.037623762,0.007920792,0.023762376,0.015841584,0.00990099,0.01980198,0.021782178,0.025742574,0.041584158,1382.213912,1302.806229,1101.809972,1429.694566,1176.592793,1329.448321,1261.432692,223.3595103,1686.219906,342.8401687,93.228094,77.666714,80.441108,103.751666,75.516188,98.100828,81.547942,53.64513004,201,38.68462604
JtT_zgGXkfI,1,0.015915119,0.00795756,0.008841733,0.015473033,0.005747126,0.011494253,0.00397878,0.013262599,0.026525199,0.024314766,1614.242371,1515.230681,1607.388706,420.5419424,588.4847626,1357.832187,1537.565112,73.92885695,612.985487,206.1264662,106.689272,123.685912,118.352492,65.81838,62.232612,132.391532,120.5649,65.20304146,202,36.83143733
K1-EkuG0Wy0,1,0.00896861,0.010463378,0.003587444,0.011061286,0.008669656,0.008370703,0.003587444,0.015246637,0.014648729,0.024215247,0.743491788,0.332129052,0.330878225,0.612143195,0.694403939,0.749549512,0.430061108,1.082334124,8.666251464,0.362442174,46.043056,33.259692,26.451408,23.918152,118.46328,46.233108,36.308096,39.00104177,142,26.65013277
3DAI3c9wE0Q,1,0.008230453,0.009259259,0.008230453,0.013374486,0.005144033,0.008230453,0.00308642,0.021604938,0.016460905,0.030864198,1147.995474,1228.79765,1180.151596,447.7282711,716.2775712,1016.346023,1197.629726,223.8158736,795.5690453,157.3257401,104.973062,99.929522,104.21822,67.19399,77.816506,116.245346,101.88847,77.28187328,250,34.81138628
FSmW-ryD-NE,1,0.005950167,0.010784678,0.00409074,0.009297136,0.006322053,0.005950167,0.004462626,0.01227222,0.015247304,0.020825586,1937.446874,2306.825954,1986.91076,1347.622092,2176.293343,2003.442468,2155.900879,164.0239251,820.9612669,83.94731081,42.75398,27.618552,36.267616,144.386348,160.829696,44.54066,33.229168,44.54758205,164,24.4775283
5Zr7koliBUk,1,0.007687577,0.010762608,0.00399754,0.015375154,0.00399754,0.005227552,0.004305043,0.015375154,0.018450185,0.022140221,3807.965041,3907.772694,4273.287497,739.6761136,1535.92928,3743.934881,3874.013419,227.5738711,973.4475806,362.9378896,87.025578,75.386522,76.27973,58.132072,90.168854,92.860632,77.812492,62.43490431,187.5,37.55542696
xVtR6KHAcFQ,1,0.009426551,0.005498822,0.006284368,0.015710919,0.004713276,0.008641005,0.005498822,0.010997643,0.018067557,0.017282011,2564.113172,2724.879446,2310.051039,449.9321577,775.3038029,2297.709879,2629.196049,673.6230443,1640.212578,22.91856026,37.047484,33.432236,44.246996,86.612476,89.919736,50.342256,35.743388,37.16978907,149,29.50632215
ssfy-vwMw0Y,1,0.007727602,0.008693552,0.003139338,0.00893504,0.004105289,0.006520164,0.003139338,0.014247766,0.013281816,0.019077518,2185.875022,2412.956387,2481.934779,676.9629019,1384.747181,2207.472197,2293.446938,205.1430952,585.1793421,228.2679897,80.247844,72.05684,74.743214,82.396638,78.437436,93.617412,75.507248,59.61849058,212,33.93579061
NMY5xrLh2JI,1,0.005368098,0.007668712,0.004601227,0.004601227,0.005368098,0.004601227,0.003067485,0.008435583,0.012269939,0.015337423,794.0270623,578.1583293,417.2969335,1764.616204,172.4773605,795.9271955,614.9028185,120.6359814,1700.339643,88.27957726,90.210612,72.419136,66.5475,30.945108,64.474556,90.892572,77.088316,44.78156265,186,30.96288946
7G64shnTb0I,0,0.00331675,0.008291874,0.001658375,0.009950249,0.001658375,0.004975124,0.00331675,0.013266998,0.013266998,0.026533997,2002.557188,1700.136312,1429.330496,1089.586944,1874.921612,1131.88828,1635.651673,135.1605736,673.1206916,669.4251691,144.194308,132.735068,129.68312,66.7652,61.466266,155.64343,137.033934,61.21965295,218,35.45975554
DsA-YmYqtmI,1,0.008830022,0.008830022,0.004415011,0.011037528,0.006622517,0.005518764,0.006622517,0.01214128,0.015452539,0.022075055,469.4643265,356.0891277,261.6541835,99.13803698,159.9915416,473.0931229,375.8386526,55.81202543,465.4365673,30.96101418,109.439,95.304756,83.426416,57.219496,89.494158,112.73235,98.22084,69.0373734,204,47.14849622
_YgEd-Kq24U,1,0.011227545,0.013473054,0.005988024,0.01497006,0.006736527,0.014221557,0.005239521,0.016467066,0.023203593,0.026946108,1181.036196,1217.262549,1354.071749,663.8477369,923.6785948,1339.517384,1175.688596,397.8361772,2706.044833,269.7231287,82.888856,81.957652,83.71528,54.284398,49.754998,97.151806,81.746102,67.04158181,203.5,26.76446391
nuMsOgpRC_w,1,0.011272142,0.013687601,0.010466989,0.023349436,0.008856683,0.014492754,0.005636071,0.010466989,0.028985507,0.022544283,2.069403453,2.443469634,2.688982342,0.77550312,0.319683709,2.445122627,2.353362474,3.988339496,0.191659918,0.038686992,210.360114,215.082072,218.74687,23.165594,23.074254,220.705366,214.099812,64.0464257,214,36.33374287
5Xt0MvrNv10,1,0.017045455,0.017045455,0.011363636,0.028409091,0,0.034090909,0.005681818,0.022727273,0.051136364,0.017045455,431.0980618,531.8513141,484.5828411,4.143329464,37.51773806,430.8173991,494.8243977,43.1516171,99.88673051,32.43189356,43.16576,27.549952,26.431848,28.60761,53.152858,43.241424,32.076584,58.05197049,201,40.58464873
_rf28PLTw6E,0,0.007281553,0.009708738,0.007281553,0.009708738,0.009708738,0.004854369,0.004854369,0.016990291,0.019417476,0.019417476,3215.408398,3314.649609,2859.063283,1345.698976,2325.971051,2844.370615,3018.636178,304.8484183,2979.869931,468.9187626,112.270056,98.251808,134.254244,106.867116,106.17428,141.369228,100.920376,43.45177251,179,42.70213483
Ol2bYYkr3Fg,1,0.008604207,0.009560229,0.004780115,0.009560229,0.006692161,0.004780115,0.005736138,0.014340344,0.013384321,0.019120459,287.9694725,242.1438313,300.4673574,93.34274634,330.5182758,316.1901381,245.2064179,31.85778822,642.8549398,32.0877149,67.756164,42.307612,46.259324,98.603912,120.90448,70.423984,49.966688,43.0212223,156,40.580086
t5_gzTI9ADg,0,0.024475524,0.017482517,0.006993007,0.034965035,0.003496503,0.006993007,0.003496503,0.020979021,0.048951049,0.041958042,1913.495599,2262.937846,3427.156505,662.5434468,2034.305058,1916.661629,2193.035304,144.1456575,617.1166667,264.5224907,134.24048,127.547436,138.7369,65.67208,35.297124,149.983364,127.424236,53.62651728,204,29.43379859
bytUz7T3eHI,0,0.009029345,0.011286682,0.004514673,0.015801354,0.002257336,0.002257336,0,0.029345372,0.022573363,0.029345372,3985.012988,4011.015766,4232.7056,770.1506198,1510.60198,4051.501061,3993.871532,566.7457109,4521.516917,279.8222477,132.233334,125.692394,128.407966,66.93212,66.908166,139.863854,128.654044,71.2929169,221.5,36.08194299
SZqlbWSUi_8,0,0.013096352,0.012160898,0.011225444,0.02525725,0.005612722,0.014031805,0.003741815,0.01777362,0.030869972,0.024321796,1918.853435,1805.20544,1933.504577,532.9382938,871.3166302,1777.015753,1778.949696,225.3525083,1270.379166,429.8647146,148.390056,122.91474,122.544702,68.545772,76.231344,153.030866,130.197786,66.09557473,197,58.43463791
lO-2xVWqXnI,0,0.007217848,0.00656168,0.008530184,0.011811024,0.00328084,0.007217848,0.00328084,0.010498688,0.016404199,0.015091864,560.0051575,655.0067441,468.3291616,268.9836197,644.8067516,564.0144703,585.6379637,45.32382655,148.5805759,111.772474,81.106376,77.641144,75.899806,54.725544,74.300926,84.18271,78.480444,74.48822414,233,16.73760461
vo1mODu9EPY,0,0.008791209,0.015384615,0.004395604,0.012087912,0.008791209,0.007692308,0.006593407,0.016483516,0.01978022,0.027472527,3577.465863,2246.056665,1976.567781,1301.254093,1978.755697,2653.734773,2396.528025,261.061311,1885.340502,369.2149185,161.751154,136.546904,107.287206,38.95738,97.103734,163.177588,140.93699,53.29051074,189,41.65800441
bHkcnuJhDp8,1,0.0234375,0.015625,0.015625,0.046875,0.0078125,0.0390625,0,0.03125,0.0625,0.03125,147.788425,83.10450233,343.1385253,287.1330367,738.0149253,211.0225457,73.41455262,233.2839918,762.7440393,122.0259881,111.254992,113.640668,101.466524,65.478744,56.3729,122.471632,112.07818,69.13124867,237,30.31691567
edXRrJPdoHA,0,0.006134969,0.007668712,0.003834356,0.008435583,0.003067485,0.00690184,0.003067485,0.011503067,0.016871166,0.022239264,12.18492439,9.988667269,8.442325384,7.628703828,8.160141345,12.29297872,9.858781617,1.924338095,13.18212321,6.304639579,126.875756,101.686932,90.995444,37.053376,85.170332,128.535556,108.091288,70.70215575,249,54.94119098
jMX8Gtl8_cw,0,0.013824885,0.011520737,0.002304147,0.01843318,0.00921659,0.006912442,0.006912442,0.020737327,0.01843318,0.02764977,26.05939007,20.16053758,26.20585599,37.26263694,9.450164797,20.7374208,21.03598805,16.54903563,6.22697623,4.321690306,185.56174,178.857568,174.949488,29.728208,31.127512,188.196768,180.733376,75.6487091,231,20.09056324
Eh8BOSu5JVw,2,0.000964088,0.001687154,0.00120511,0.002892263,0.000964088,0.002651241,0,0.002410219,0.004820439,0.004820439,2320.843693,2322.462929,2337.179565,319.8330163,1130.140997,2457.992717,2263.748841,128.5471101,2066.320104,128.9594997,135.422552,104.26966,88.007956,33.389332,109.114444,137.86086,111.880708,51.32077006,181,42.23131759
NRig2SeYx2I,2,0.000632511,0.002530044,0.002213789,0.002213789,0.000632511,0.001265022,0.001265022,0.003162555,0.004111322,0.006325111,220.1744418,244.3513997,240.9592215,145.2373558,110.4202582,165.8018313,229.7232334,324.1754833,3246.011125,152.663654,229.119404,230.388452,225.805296,25.831024,21.059684,236.966846,231.549332,49.21390372,184,38.5156526
lQvhoFMdXJo,2,0,0.002267574,0.001511716,0.000755858,0,0.001511716,0,0.002267574,0.002267574,0.006046863,127.0440624,179.5721345,133.6302567,77.830174,154.8294325,162.9829934,157.5461807,4.140829433,72.02013269,0.360429549,77.301676,69.894438,66.848412,63.761854,71.363226,84.027808,71.734448,51.13600501,202,34.63202705
9pVy8sRC440,2,0.001373626,0.002747253,0.000915751,0.002747253,0.001831502,0.003205128,0.000457875,0.004120879,0.002747253,0.006868132,1244.976351,1443.958127,1415.329112,628.8212799,393.9713961,1252.712441,1372.635526,130.9535696,3515.465606,247.5305508,158.707648,154.028288,154.412396,150.135808,9.447072,158.813344,155.002748,23.38093483,115,28.51354715
cvlIqkCW-mE,2,0.000740521,0.003702607,0.000296209,0.001925355,0.003406398,0.001925355,0.001925355,0.005183649,0.002962085,0.008590047,767.5478445,696.1653111,741.9210015,531.1553095,469.1952922,728.0250599,704.1715355,98.27052498,1397.352901,77.43093092,97.865336,87.959872,90.636752,67.63814,79.335624,109.022108,91.510856,46.46545348,171,34.12593709
va6j4JITJoE,2,0.001963511,0.001145382,0.001799885,0.002454389,0.000899943,0.002127137,0.000572691,0.001963511,0.004417901,0.003681584,913.2789916,809.8082928,1602.115017,762.9423056,1665.240382,711.3741308,734.4109638,292.2176105,3400.143155,200.4109693,128.003204,93.615188,58.899396,42.497704,138.470788,129.174808,99.971136,27.20510182,99,54.86529898
TPYAiksecvE,2,0.001649485,0.002061856,0.001649485,0.003298969,0.000824742,0.001649485,0,0.004536082,0.005773196,0.005773196,958.5135461,929.6771186,1013.942032,171.75337,1040.853996,688.3645155,877.7940301,301.7912209,1989.168664,729.6454491,200.31728,185.890908,186.42312,92.588924,40.902884,218.286532,189.981708,57.93607764,175,55.68229194
z6vwVUYmv7I,2,0.000498753,0.002493766,0.000498753,0.001496259,0.001496259,0.000997506,0.000997506,0.004987531,0.001995012,0.008977556,526.7589645,367.325692,338.9793928,411.957546,505.4312899,450.4445326,357.9915562,87.66649914,1037.36778,230.6922266,103.785124,78.311416,85.847052,93.797716,89.316488,113.316804,86.101544,52.83995828,207,51.82150606
qljVjFXFhx8,2,0.001078416,0.001540595,0.001694654,0.002002773,0.001078416,0.001386535,0.000616238,0.002619011,0.004467725,0.005083962,419.5660776,435.8659354,389.8497809,304.0310372,234.2341239,322.9449455,424.6303969,36.33033678,12.35197593,32.71333082,217.318348,213.803776,219.937568,32.811156,26.70276,221.7805,215.538088,72.66872624,235,25.59342608
C_N-3270JbA,2,0.001110494,0.0023598,0.000763465,0.002290394,0.001110494,0.001873959,0.000902277,0.003192671,0.003262077,0.004650194,70.24838915,51.78003891,49.55847133,11.59549049,97.76575445,60.03097756,54.99467523,53.19393427,960.0707863,81.70991054,70.433168,62.5022,62.26686,78.258188,77.88654,71.779352,64.708892,50.6173343,184,20.02326016
5NcwaWirhrc,2,0.001010611,0.002021223,0.001389591,0.002526529,0.001136938,0.00176857,0.001136938,0.002779181,0.003158161,0.004674078,89.72377288,84.87350244,89.62391876,31.13709275,13.63955557,74.10903892,86.80547169,6.150566616,22.1972033,0.379901376,151.6644,154.42846,153.72878,60.691496,42.045136,163.57594,153.548356,59.04514398,197,26.759705
2PofwlnGozk,2,0.000643915,0.000643915,0.001931745,0.00257566,0.00128783,0.001931745,0.000643915,0.00386349,0.005795235,0.00643915,460.1807664,494.8801842,408.1697029,101.8431285,510.7150314,658.5941879,453.4393082,71.46830867,1073.496494,189.3562573,118.681724,115.347472,107.109398,53.804584,48.789032,122.58092,115.515908,39.06883033,170.5,24.28824384
3Uugj-zxA5E,2,0.000871143,0.001960073,0.001161525,0.002323049,0.001161525,0.001742287,0.001088929,0.002105263,0.003049002,0.003557169,887.9461656,1348.92214,1003.41662,792.9353197,1275.048784,905.854218,950.6060493,181.5126389,1677.261603,385.4595225,165.041166,157.365974,156.97839,51.898396,40.769066,170.510988,159.53367,71.31781228,236,29.25331592
qHksVwOrpbE,2,0.003389831,0.004237288,0.002542373,0.006355932,0.000423729,0.003813559,0.002118644,0.002118644,0.006779661,0.006355932,1930.587468,1630.736037,1594.201949,755.2350375,1531.153164,1368.234567,1626.437941,141.0082307,1005.982754,424.4130758,74.519608,91.188492,103.388644,75.798228,92.321596,111.975068,87.549116,52.45913151,192,61.20266765
J7lLZEZ6u_w,2,0.001526385,0.002180549,0.00043611,0.002180549,0.001090275,0.00130833,0.000654165,0.003706934,0.002180549,0.005233319,401.5377398,375.2672029,288.7629522,313.7941668,452.5991508,410.3134938,358.3664076,106.351671,867.3125926,97.42431101,76.807708,65.848248,62.227564,27.202196,54.951028,80.72246,67.409608,67.4452062,197,48.81940398
RHIvHGcx_uw,2,0.001185771,0.002964427,0.002173913,0.003952569,0.001383399,0.003162055,0.001778656,0.002964427,0.004940711,0.004347826,34.74260458,80.21114851,396.459847,44.87241547,403.6216,20.15268175,75.87354366,130.3765804,3099.1299,176.8239283,242.717918,241.226116,238.789168,11.772108,9.98706,246.203838,241.531156,29.37413225,84,22.18020102
jfv9zsKJquk,2,0.000891365,0.002339833,0.00178273,0.003119777,0.001559889,0.002228412,0.001448468,0.004011142,0.005013928,0.005236769,1173.990878,1265.017061,1626.851825,725.102675,1085.215919,1256.830352,1198.681558,196.7990564,1948.638555,416.8585375,114.444634,120.483296,122.317588,66.433574,61.808088,132.622766,118.23743,59.20180694,214,50.82166292
N6RHRMD0Dv8,2,0.001611789,0.001611789,0.000690767,0.003223578,0.000690767,0.003914345,0.000230256,0.002763067,0.006447156,0.005065623,622.355756,545.453643,729.0654757,618.4157143,972.543901,779.8049603,570.2010288,205.9556823,1915.387876,64.4608228,75.347178,70.188116,63.18319,49.721044,90.231294,81.481096,71.72649,39.47761663,166.5,26.32204094
84CydmuHXD8,2,0.001121076,0.002242152,0.002242152,0.001681614,0.000560538,0.001681614,0.001121076,0.003923767,0.003363229,0.005605381,208.5695045,252.8015813,341.0772289,92.77529605,518.4384485,253.4491274,237.3326331,43.4339157,334.7736895,161.9825369,122.295424,92.74988,74.031968,32.756404,122.479616,125.538968,99.486832,51.7119237,184,42.94181362
KzKvIYwqQkE,2,0.000967976,0.0013713,0.001451964,0.002661934,0.000564653,0.001693958,0.000725982,0.001532629,0.00379124,0.002500605,1515.841691,1163.720644,1108.126641,936.3472398,852.1346401,1267.798759,1199.251181,77.36813631,1427.60308,276.4510921,141.113288,129.463364,131.284034,68.021704,32.635848,144.554558,134.472744,52.53129726,213,18.76128486
